_id,Facility ID,Location ID,Facility Type (Display Name),Permit,FacilityType,Facility Rating,Asset Name
8109,24270,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 64)
8110,24271,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 65)
8111,24273,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 67)
8112,24274,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 68)
8113,24275,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 69)
8114,24277,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 70)
8115,24278,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 71)
8116,24282,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 75)
8117,24283,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 76)
8118,24284,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 77)
8119,24285,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 78)
8120,24290,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 82)
8121,24293,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 85)
8122,24295,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 87)
8123,24297,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 89)
8124,24299,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 90)
8125,24300,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 91)
8126,24301,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 92)
8127,24304,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 95)
8128,24307,2472,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 98)
8129,29004,2472,Outdoor Basketball Court,None,Basketball Court,None,L'AMOREAUX NORTH PARK - Basketball Court (  2)
8130,29023,2472,Multipurpose Field,None,Multipurpose Field - Premier,P,L'AMOREAUX NORTH PARK - Multipurpose Field
8131,29547,2472,Fieldhouse,None,Fieldhouse,None,L'AMOREAUX NORTH PARK FIELDHOUSE
8132,29547,2472,Washroom Facility,None,Washroom Building,None,L'AMOREAUX NORTH PARK FIELDHOUSE
8133,32376,2472,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX NORTH PARK - Parking Lot (  3)
8134,32377,2472,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX NORTH PARK - Parking Lot (  2)
8135,32378,2472,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX NORTH PARK - Parking Lot (  1)
8136,43682,2472,Pond,None,Open Water,None,WEST HIGHLAND CREEK POND - Open Water
8137,57366,2472,Pond,None,Open Water,None,L'AMOREAUX NORTH PARK - Open Water
8138,33853,2473,Playground,None,Playground Site,None,SPRING GARDEN PARK - Playground
8139,2128,2476,Drinking Fountain,None,Drinking Fountain Count,None,MELBOURNE AVENUE PARKETTE - Drinking Water Source
8140,101911,2476,Playground,None,Playground Site,None,MELBOURNE AVENUE PARKETTE - Playground
8141,34540,2478,Playground,None,Playground Site,None,MERRILL PARK - Playground
8142,77354,2479,Outdoor Table Tennis,None,Outdoor Table Tennis,None,J.A. LESLIE TOT LOT - Outdoor Table Tennis (  1)
8143,77355,2479,Outdoor Table Tennis,None,Outdoor Table Tennis,None,J.A. LESLIE TOT LOT - Outdoor Table Tennis (  2)
8144,77356,2479,Sportspad Area,None,Sportspad Area,None,J.A. LESLIE TOT LOT - Sportspad Area
8145,5557,2483,Picnic Shelter,picnic,Shelter,None,WEST BIRKDALE PARK - Picnic Shelter
8146,34187,2483,Playground,None,Playground Site,None,WEST BIRKDALE PARK - Playground
8147,34482,2485,Playground,None,Playground Site,None,HEATHER HEIGHTS WOODS - Playground
8148,2871,2486,Pickleball Court,None,None,None,MILL VALLEY PARK - Tennis Court Area
8149,2872,2486,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MILL VALLEY PARK - Outdoor Tennis Court (  1)
8150,2873,2486,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MILL VALLEY PARK - Outdoor Tennis Court (  2)
8151,34192,2486,Playground,None,Playground Site,None,MILL VALLEY PARK - Playground
8152,23892,2488,Bike Trail,None,Bike Trail,None,SCARBOROUGH RAILPATH TRAIL (  1)
8153,23900,2488,Bike Trail,None,Bike Trail,None,SCARBOROUGH RAILPATH TRAIL (  2)
8154,33960,2493,Playground,None,Playground Site,None,ANETA CIRCLE PARKETTE - Playground
8155,34218,2495,Playground,None,Playground Site,None,NIGHTSTAR PARK - Playground
8156,34531,2498,Playground,None,Playground Site,None,MIMICO WATERFRONT PARK - Playground
8157,57625,2501,Playground,None,Playground Site,None,HUMMINGBIRD PARK - Playground
8158,34076,2502,Playground,None,Playground Site,None,FOUR OAKS GATE PARK - Playground
8159,42222,2503,Playground,None,Playground Site,None,WILLIS BLAIR PARKETTE - Playground
8160,34475,2504,Playground,None,Playground Site,None,HARVEST MOON PARK - Playground
8161,102230,2504,Drinking Fountain,None,Drinking Fountain Count,None,HARVEST MOON PARK - Drinking Water Source
8162,34234,2507,Playground,None,Playground Site,None,OLD SHEPPARD PARK - Playground
8163,79399,2507,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,OLD SHEPPARD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  1)
8164,79400,2507,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,OLD SHEPPARD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  2)
8165,132507,2507,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,OLD SHEPPARD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  3)
8166,132508,2507,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,OLD SHEPPARD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  4)
8167,43683,2513,Pond,None,Open Water,None,WILLOWFIELD GARDENS PARK - POND - Open Water
8168,102105,2519,Bottle Filling Station,None,Water Bottle Filling Count,None,ASQUITH GREEN PARK - Drinking Water Source
8169,2707,2520,Drinking Fountain,None,Drinking Fountain Count,None,PARKVIEW PARK - Drinking Water Source
8170,34243,2520,Playground,None,Playground Site,None,PARKVIEW PARK - Playground
8171,57373,2521,Pond,None,Open Water,None,MANOR PARK - Open Water
8172,2705,2523,Drinking Fountain,None,Drinking Fountain Count,None,PEAREN PARK - Drinking Water Source
8173,17892,2523,Ball Diamond,sport,Baseball Diamond Field,None,PEAREN PARK - Baseball Diamond Field
8174,29594,2523,Fieldhouse,None,Fieldhouse,None,PEAREN PARK - Fieldhouse
8175,34246,2523,Playground,None,Playground Site,None,PEAREN PARK - Playground
8176,34248,2524,Playground,None,Playground Site,None,PELLATT PARKETTE - Playground
8177,47202,2525,Playground,None,Playground Site,None,WISHING WELL WOODS - Playground
8178,3650,2528,Outdoor Basketball Court,None,Basketball Court,None,TELFER PARK - Basketball Court
8179,34275,2528,Playground,None,Playground Site,None,TELFER PARK - Playground
8180,34255,2529,Playground,None,Playground Site,None,PINEWAY PARK - Playground
8181,34297,2531,Playground,None,Playground Site,None,JAMES TRIMBEE PARK - Playground
8182,102256,2531,Drinking Fountain,None,Drinking Fountain Count,None,JAMES TRIMBEE PARK - Drinking Water Source
8183,34257,2532,Playground,None,Playground Site,None,PLEASANTVIEW PARK - Playground
8184,79417,2532,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,PLEASANTVIEW PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  1)
8185,79418,2532,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,PLEASANTVIEW PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  2)
8186,132505,2532,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,PLEASANTVIEW PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  3)
8187,132506,2532,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,PLEASANTVIEW PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  4)
8188,32486,2534,Parking Lot,None,Outdoor Parking Lot,None,TODMORDEN MILLS PARK - Parking Lot
8189,57404,2534,Pond,None,Open Water,None,TODMORDEN MILLS PARK - Open Water
8190,34123,2535,Playground,None,Playground Site,None,LEYTON TOT LOT - Playground
8191,61582,2539,Dog Fountain,None,Dog Fountain Count,None,PAUL E. GARFINKEL PARK - Drinking Water Source
8192,61582,2539,Drinking Fountain,None,Drinking Fountain Count,None,PAUL E. GARFINKEL PARK - Drinking Water Source
8193,2540,2541,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - HANLAN'S POINT PARK - Drinking Water Source (  1)
8194,2543,2541,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - HANLAN'S POINT PARK - Drinking Water Source (  2)
8195,2544,2541,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - HANLAN'S POINT PARK - Drinking Water Source (  3)
8196,2545,2541,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - HANLAN'S POINT PARK - Drinking Water Source (  4)
8197,2546,2541,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - HANLAN'S POINT PARK - Drinking Water Source (  5)
8198,2552,2541,Outdoor Shower,None,Outdoor Shower,None,HANLAN'S POINT PARK - Outdoor Shower
8199,3611,2541,Pickleball Court,None,None,None,HANLAN'S POINT PARK - Tennis Court Area
8200,3611,2541,Pickleball Court,None,None,None,HANLAN'S POINT PARK - Tennis Court Area
8201,3619,2541,Outdoor Volleyball Court,None,Outdoor Volleyball Court,None,HANLAN'S POINT PARK - Volleyball Court
8202,4937,2541,Firepit,None,Firepit,None,TORONTO ISLANDS - HANLAN'S POINT PARK - Firepit (  1)
8203,4938,2541,Firepit,None,Firepit,None,TORONTO ISLANDS - HANLAN'S POINT PARK - Firepit (  2)
8204,4940,2541,Firepit,None,Firepit,None,TORONTO ISLANDS - HANLAN'S POINT PARK - Firepit (  3)
8205,4944,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (103)
8206,4953,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (105)
8207,4955,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (104)
8208,4956,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (112)
8209,4957,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (113)
8210,4958,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (102)
8211,4960,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (108)
8212,4961,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (111)
8213,4962,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (109)
8214,4963,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (107)
8215,4964,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (110)
8216,4968,2541,Picnic Site,picnic,Picnic Site,None,HANLAN'S POINT PARK - Picnic Site (106)
8217,14102,2541,Washroom Facility,None,Washroom Building,None,HANLAN'S POINT PARK WASHROOM AND SHELTER - BUILDING 1
8218,17022,2541,Beach,None,Beach,None,GIBRALTAR POINT BEACH
8219,17103,2541,Beach,None,Beach,None,HANLAN'S POINT PARK BEACH
8220,18303,2541,Ball Diamond,sport,Baseball Diamond Field - C,C,HANLAN'S POINT PARK - Baseball Diamond Field
8221,29431,2541,Lighthouse,None,Lighthouse,None,HANLAN'S POINT PARK GIBRALTAR POINT LIGHTHOUSE - BUILDING 13
8222,29440,2541,Washroom Facility,None,Washroom Building,None,HANLAN'S POINT PARK WASHROOM AND SHELTER - BUILDING 3
8223,29441,2541,Changeroom Facility,None,Changeroom Building,None,HANLAN'S POINT PARK GIBRALTAR POINT WASHROOM - BUILDING 12
8224,29441,2541,Washroom Facility,None,Washroom Building,None,HANLAN'S POINT PARK GIBRALTAR POINT WASHROOM - BUILDING 12
8225,29442,2541,Washroom Facility,None,Washroom Building,None,HANLAN'S POINT PARK WASHROOM AND SHELTER - BUILDING 8
8226,40750,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL (  1)
8227,40751,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL (  2)
8228,40752,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL (  3)
8229,40753,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL (  4)
8230,40754,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL (  5)
8231,40755,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL (  6)
8232,40756,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL (  7)
8233,40757,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL (  8)
8234,40758,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL (  9)
8235,40759,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL ( 10)
8236,40760,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL ( 11)
8237,40766,2541,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - HANLAN'S POINT PARK TRAIL ( 17)
8238,41902,2541,Pond,None,Open Water,None,HANLAN'S POINT PARK - Trout Pond
8239,70162,2541,Playground,None,Playground Site,None,HANLAN'S POINT PARK - Playground
8240,132733,2541,Firepit,None,Firepit,None,TORONTO ISLANDS - HANLAN'S POINT PARK - Firepit (  4)
8241,2148,2542,Drinking Fountain,None,Drinking Fountain Count,None,HTO PARK WEST - Drinking Water Source
8242,2532,2543,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - OLYMPIC ISLAND PARK - Drinking Water Source (  1)
8243,4939,2543,Firepit,None,Firepit,None,TORONTO ISLANDS - OLYMPIC ISLAND PARK - Firepit (  1)
8244,4941,2543,Firepit,None,Firepit,None,TORONTO ISLANDS - OLYMPIC ISLAND PARK - Firepit (  2)
8245,4942,2543,Firepit,None,Firepit,None,TORONTO ISLANDS - OLYMPIC ISLAND PARK - Firepit (  3)
8246,4948,2543,Picnic Site,picnic,Picnic Site,None,OLYMPIC ISLAND PARK - Picnic Site ( 17)
8247,4949,2543,Picnic Site,picnic,Picnic Site,None,OLYMPIC ISLAND PARK - Picnic Site ( 18)
8248,4951,2543,Picnic Site,picnic,Picnic Site,None,OLYMPIC ISLAND PARK - Picnic Site ( 22)
8249,4952,2543,Picnic Site,picnic,Picnic Site,None,OLYMPIC ISLAND PARK - Picnic Site ( 21)
8250,4959,2543,Picnic Site,picnic,Picnic Site,None,OLYMPIC ISLAND PARK - Picnic Site ( 23)
8251,18746,2543,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - OLYMPIC ISLAND PARK - Drinking Water Source (  2)
8252,18747,2543,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - OLYMPIC ISLAND PARK - Drinking Water Source (  3)
8253,29705,2543,Washroom Facility,None,Washroom Building,None,OLYMPIC ISLAND PARK WASHROOMS - BUILDING 47
8254,34140,2543,Playground,None,Playground Site,None,TORONTO ISLANDS - OLYMPIC ISLAND PARK - Playground W
8255,70202,2543,Playground,None,Playground Site,None,TORONTO ISLANDS - OLYMPIC ISLAND PARK - Playground E
8256,67542,2545,Playground,None,Playground Site,None,REES STREET PARKETTE - Playground
8257,2806,2547,Beach,None,Beach,None,SUGAR BEACH (sand only)
8258,33894,2548,Playground,None,Playground Site,None,ROSEMOUNT GARDENS PARKETTE - Playground
8259,34526,2549,Playground,None,Playground Site,None,JANDA PARK - Playground
8260,34329,2550,Playground,None,Playground Site,None,ELIJAH PARK - Playground
8261,102053,2550,Drinking Fountain,None,Drinking Fountain Count,None,ELIJAH PARK - Drinking Water Source
8262,102053,2550,Dog Fountain,None,Dog Fountain Count,None,ELIJAH PARK - Drinking Water Source
8263,102053,2550,Bottle Filling Station,None,Water Bottle Filling Count,None,ELIJAH PARK - Drinking Water Source
8264,34331,2552,Playground,None,Playground Site,None,RANCHDALE PARK - Playground
8265,2329,2554,Drinking Fountain,None,Drinking Fountain Count,None,ERWIN KRICKHAHN PARK - Drinking Water Source
8266,34053,2554,Playground,None,Playground Site,None,ERWIN KRICKHAHN PARK - Playground
8267,22489,2555,Bike Trail,None,Bike Trail,None,ELMCREST CREEK TRAIL ( 28)
8268,22492,2555,Bike Trail,None,Bike Trail,None,ELMCREST CREEK TRAIL ( 30)
8269,22497,2555,Bike Trail,None,Bike Trail,None,ELMCREST CREEK TRAIL ( 35)
8270,22498,2555,Bike Trail,None,Bike Trail,None,ELMCREST CREEK TRAIL ( 36)
8271,22499,2555,Bike Trail,None,Bike Trail,None,ELMCREST CREEK TRAIL ( 37)
8272,22500,2555,Bike Trail,None,Bike Trail,None,ELMCREST CREEK TRAIL ( 38)
8273,33906,2556,Playground,None,Playground Site,None,RUSTIC PARK - Playground
8274,75028,2556,Outdoor Table Tennis,None,Outdoor Table Tennis,None,RUSTIC PARK - Outdoor Table Tennis
8275,75029,2556,Outdoor Chess Table,None,Outdoor Chess Table,None,RUSTIC PARK - Outdoor Chess Table (  1)
8276,75030,2556,Outdoor Chess Table,None,Outdoor Chess Table,None,RUSTIC PARK - Outdoor Chess Table (  2)
8277,102103,2556,Bottle Filling Station,None,Water Bottle Filling Count,None,RUSTIC PARK - Drinking Water Source
8278,3842,2563,Outdoor Bocce Court,None,Outdoor Bocce Court,None,LUIGI BONI BOCCE COURTS - Outdoor Bocce Court (  1)
8279,3843,2563,Outdoor Bocce Court,None,Outdoor Bocce Court,None,LUIGI BONI BOCCE COURTS - Outdoor Bocce Court (  2)
8280,33837,2563,Playground,None,Playground Site,None,RIDGE PARK - Playground
8281,73722,2563,Sport Field,sport,Soccer Field - C,C,RIDGE PARK - Soccer Field
8282,2663,2565,Drinking Fountain,None,Drinking Fountain Count,None,ROBERT HICKS PARK - Drinking Water Source
8283,33888,2565,Playground,None,Playground Site,None,ROBERT HICKS PARK - Playground
8284,2389,2568,Drinking Fountain,None,Drinking Fountain Count,None,COSBURN PARK - Drinking Water Source (  1)
8285,3387,2568,Outdoor Tennis Court,None,Outdoor Tennis Court,None,COSBURN PARK - Outdoor Tennis Court (  1)
8286,3388,2568,Outdoor Tennis Court,None,Outdoor Tennis Court,None,COSBURN PARK - Outdoor Tennis Court (  2)
8287,3389,2568,Outdoor Tennis Court,None,Outdoor Tennis Court,None,COSBURN PARK - Outdoor Tennis Court (  3)
8288,3390,2568,Outdoor Tennis Court,None,Outdoor Tennis Court,None,COSBURN PARK - Outdoor Tennis Court (  4)
8289,3391,2568,Outdoor Tennis Court,None,Outdoor Tennis Court,None,COSBURN PARK - Outdoor Tennis Court (  5)
8290,28044,2568,Bowling Greens,None,Bowling Greens,None,COSBURN PARK LAWN BOWLING CLUB - Bowling Greens (  1)
8291,28045,2568,Bowling Greens,None,Bowling Greens,None,COSBURN PARK LAWN BOWLING CLUB - Bowling Greens (  2)
8292,29792,2568,Kitchen,room,Kitchen,None,EAST YORK TENNIS CLUB - Kitchen
8293,32256,2568,Parking Lot,None,Outdoor Parking Lot,None,COSBURN PARK - Parking Lot
8294,102218,2568,Drinking Fountain,None,Drinking Fountain Count,None,COSBURN PARK - Drinking Water Source (  2)
8295,34328,2569,Playground,None,Playground Site,None,RAINBOW PARK - Playground
8296,74603,2569,Outdoor Chess Table,None,Outdoor Chess Table,None,RAINBOW PARK - Outdoor Chess Table (  1)
8297,74604,2569,Outdoor Chess Table,None,Outdoor Chess Table,None,RAINBOW PARK - Outdoor Chess Table (  2)
8298,33899,2573,Playground,None,Playground Site,None,ROWATSON PARK - Playground
8299,2653,2574,Drinking Fountain,None,Drinking Fountain Count,None,ROWENA PARK - Drinking Water Source
8300,33900,2574,Playground,None,Playground Site,None,ROWENA PARK - Playground
8301,2651,2576,Drinking Fountain,None,Drinking Fountain Count,None,ROYAL ROUGE TOT LOT - Drinking Water Source
8302,33902,2576,Playground,None,Playground Site,None,ROYAL ROUGE TOT LOT - Playground
8303,33954,2578,Playground,None,Playground Site,None,ALLANHURST PARK - Playground
8304,2646,2579,Drinking Fountain,None,Drinking Fountain Count,None,SADDLETREE PARK - Drinking Water Source
8305,3773,2579,Outdoor Basketball Court,None,Basketball Court,None,SADDLETREE PARK - Basketball Court
8306,33908,2579,Playground,None,Playground Site,None,SADDLETREE PARK - Playground
8307,34101,2582,Playground,None,Playground Site,None,KNIGHTS OF COLUMBUS PARK - Playground
8308,33910,2584,Playground,None,Playground Site,None,SANDOVER PARK - Playground
8309,103208,2584,Drinking Fountain,None,Drinking Fountain Count,None,SANDOVER PARK - Drinking Water Source
8310,102186,2585,Drinking Fountain,None,Drinking Fountain Count,None,PARKVIEW GARDENS - Drinking Water Source
8311,74190,2586,Playground,None,Playground Site,None,KEMPFORD PARKETTE - Playground
8312,34179,2587,Playground,None,Playground Site,None,SHEPTON WAY PARK - Playground
8313,32428,2591,Parking Lot,None,Outdoor Parking Lot,None,CANADIAN UKRAINIAN MEMORIAL PARK - Parking Lot (  2)
8314,57303,2591,Pond,None,Open Water,None,CANADIAN UKRAINIAN MEMORIAL PARK - Open Water
8315,2930,2593,Ball Hockey Pad,None,Ball Hockey Pad,None,MALVERN PARK - Ball Hockey
8316,2931,2593,Pickleball Court,None,None,None,MALVERN PARK - Tennis Court Area
